corpus_category,dataset_name,repository_url,repository_commit,source_path,source_sha256,module_name,clean_loc,concrete_syntax_nodes,concrete_syntax_depth,syntax_diagnostic_count,syntax_diagnostic_codes,syntax_tree_valid,event_control_signal_count,clock_like_event_signal_count,clock_like_event_signals,recognized_cdc_primitive_mentions,hierarchy_instantiation_count,resolved_internal_submodule_instantiations,ambiguous_internal_submodule_instantiations,internal_hierarchy_depth,extraction_timestamp
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_fifo_async_sram_adapter.sv,1fb4405f2aa48894d9afe63775e14904bca8d4df8384f5f430757a8f5f290e0f,prim_fifo_async_sram_adapter,279,4155,20,0,,1,2,2,clk_rd_i;clk_wr_i,2,2,2,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_fifo_sync.sv,2655befe56a70ee672c2f1259a82ef2beb2adf429ed0405bcf26bea7c4de3630,prim_fifo_sync,193,2384,17,0,,1,1,1,clk_i,0,2,1,1,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_fifo_sync_cnt.sv,33b87939c31a6d71ccd2fe005e5a5dcaaeb343990f9425568cb8686def9f4fb7,prim_fifo_sync_cnt,110,1473,22,0,,1,1,1,clk_i,0,2,2,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_filter.sv,a93454041ca882103395f8b1ce418591368de67b6e60edd395a8a158494c554a,prim_filter,47,425,10,0,,1,1,1,clk_i,4,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_filter_ctr.sv,770a3ae13dc5fc389cb0ab513ab2becc9f1521ea83f55ce4eb517c77b1a7dfde,prim_filter_ctr,53,473,10,0,,1,1,1,clk_i,4,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_flop_x.sv,516bc20fbf081d746f9f542a99c1a30ea059ac663637781750f77f0200846bcf,prim_flop_x,38,279,10,0,,1,0,0,,0,2,0,2,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_gate_gen.sv,594a4771feae6fb32de390d94d523da90b3ac8ab0a9889216753365d3f3f4c9d,prim_gate_gen,58,869,17,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_gf_mult.sv,5988b51f9bfe44a51cb70be299655d019183c83c48e507643bf3fe23b05b5bb4,prim_gf_mult,118,1701,19,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_hpc2.sv,fdd61bd679024dd4e6804d42ffb2e35e4b20e29b47318708cbde9f3b3ab86788,prim_hpc2,170,1857,13,0,,1,1,1,clk_i,0,14,6,8,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_hpc3.sv,b368fc76e7479a622ff1701d601a040c95bc8cf550a1694827371ab2ae1c9ff9,prim_hpc3,110,1186,14,0,,1,0,0,,0,10,3,7,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_intr_hw.sv,2fb312f9db786982dd4c2bb656f9ba7862637b045dd704ea128a4ce6a4a1f8bc,prim_intr_hw,60,678,13,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_keccak.sv,2aa7dd8714b01f0c0783c7b87a729517e4f6c94c8c0ac82143fc0fccd817cbfe,prim_keccak,191,3022,18,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_lc_and_hardened.sv,dfbc4283e2e2b75da76f3ff28638d4201c050705edf1dfaf11da053e6b8bf29b,prim_lc_and_hardened,47,557,13,0,,1,1,1,clk_i,0,2,2,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_lc_combine.sv,ade8d17d3545d85e33dde1e242901b9e9097b11685ab2e0092d71e67a4d91494,prim_lc_combine,18,261,12,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_lc_dec.sv,1990feea62731786986fae7e8397da7d420eb7ebd4dd79c5aea64c18a8204970,prim_lc_dec,17,183,11,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_lc_or_hardened.sv,a132bfaf28c7bf8398bebc84628665a69f0eac6e981f9df82cc95f7e84332d9f,prim_lc_or_hardened,47,557,13,0,,1,1,1,clk_i,0,2,2,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_lc_sender.sv,7e3b1c3e02ea343bffbc6e2fca1b9f15d6834e885173a199cefc333f5449966f,prim_lc_sender,41,411,14,0,,1,1,1,clk_i,0,2,2,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_lc_sync.sv,d6b6e2235983c86ac3e2c07528640e4940ead70c9b3ac5a08a484b5b8cf07d2c,prim_lc_sync,72,931,21,0,,1,1,1,clk_i,3,2,2,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_leading_one_ppc.sv,5fd9c8bc227da9d599e6f7cdf7acf75214c7e0e776e0e30892be6fc9d71106c9,prim_leading_one_ppc,27,365,13,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_lfsr.sv,c61632878728613ba0403f2d068c03a5103165663b58d8dd50892ef032dec916,prim_lfsr,482,5443,20,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_max_tree.sv,4a53784c66d03b8ab9f9fba5c36a11391783e1809002bca8be323617e4064562,prim_max_tree,106,1944,19,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_msb_extend.sv,64bdd05aabd4d7fa5cb2f2fb2d59f66b74455e93f37c956f00fc65fc20713df9,prim_msb_extend,21,221,13,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi12_dec.sv,7e30e02744c255717d0094fd0b3cb5d77caf4626c5704dce37ac5c86c59d5d50,prim_mubi12_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi12_sender.sv,d57946855f6d5674f557b84976189449117f4f17014a7eca0fa716f8e990d012,prim_mubi12_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi12_sync.sv,44a06e1eb454387e104c51621dd99e5840d4b187ea7fda74bd8b5e0a824206e1,prim_mubi12_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi16_dec.sv,34ae5437446015f276f09e30c515a5538af44fbe5617f73f61b464c613dccc20,prim_mubi16_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi16_sender.sv,cafef386918aee0fcccbaa1a36bf4c11b15a0051c8f94742d926a09c834590a4,prim_mubi16_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi16_sync.sv,27d63c260b986b0db77b90a4f26d0c165f7451f01b60bbf48f3b7601059bb913,prim_mubi16_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi20_dec.sv,99a296946f4547c4907840db35dc8d65e7d61d20cbd8120e6f8e3bc3abd49bd6,prim_mubi20_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi20_sender.sv,cda878555930047822ac382e1a19e2db5a31bb2dddb8f920165bc8d515e0b7d5,prim_mubi20_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi20_sync.sv,5c582e50e12a201d5060a85fa33e1de2298804ed3d273334b66c58240f2dd190,prim_mubi20_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi24_dec.sv,677c30909b141e0f9adaf579ad4681ece28892b8911a1c85d7c11ca866bb7d8d,prim_mubi24_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi24_sender.sv,9748a85ac3dd716d09be4047718dac6e78f7a1e23a03082fb95158abcf3367de,prim_mubi24_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi24_sync.sv,5072f6c7b6ad93ca1362fc84e986e994ca9d7e80c621fd6b14308d71ad675c19,prim_mubi24_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi28_dec.sv,64ae1fc075458e4cab87f8d7a665f548f78e1cbffb05b43041e48d7b941010b0,prim_mubi28_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi28_sender.sv,0d036039d7d48b9fa614b93803167b0f1bc2dae5eb7aec2b3a6f33f39084c6ac,prim_mubi28_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi28_sync.sv,d55a1857dda0a0de5a1fbfc0af3860e1731df8cdb030c9da0efe6e654dd7d70f,prim_mubi28_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi32_dec.sv,75dbc715d66adb61c72ecfa4747192317b0a036be240a9bfeedd52bde30a6932,prim_mubi32_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi32_sender.sv,b4dae09251ff294afea4532ed5e7205dbf52d4265aa75dc90d1b003e22f7fdd6,prim_mubi32_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi32_sync.sv,66269bfff124800e2073a423bce9922ebd0f865d39608d40803b23397e3eee5b,prim_mubi32_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi4_dec.sv,b33530adf41b05849d06424a40db5536dfb5ffd441752bf49af03ad3d7b5f48e,prim_mubi4_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi4_sender.sv,2bd763ba3f489b406de68e6759650fe2ed7fd875298ac0adff71e70234993b39,prim_mubi4_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi4_sync.sv,8d6461687bb7f022f326875e401a271f1bf6df3a7a87bf625508b334530c20df,prim_mubi4_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi8_dec.sv,e34268f75dd36cc0bf6cce710e1ebbd900cb253fd977a394a84eaf2f19f52956,prim_mubi8_dec,35,409,22,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi8_sender.sv,cfd926dd909081b590aade41fac9a91cb72c2493defb870cbaec45153f3aa951,prim_mubi8_sender,59,516,13,0,,1,1,1,clk_i,0,3,1,2,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_mubi8_sync.sv,2f0b9d5f5c95e0338cda232d61c390136cb0e17696c4edfd842007a6a9fbcaa7,prim_mubi8_sync,122,1502,25,0,,1,1,1,clk_i,4,5,2,3,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_multibit_sync.sv,d5f66230a58865d4e5610365a13aea1d52f75eac0772f13075ceb41daf2a7f64,prim_multibit_sync,58,812,19,0,,1,1,1,clk_i,4,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_onehot_check.sv,97aefa2e7ebd26e12ea9fc691908a62315e2135bdbb127f3c3d640eeb15096ca,prim_onehot_check,122,1725,19,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_onehot_enc.sv,e9a65c74e4478063ea00fc3d80eaff214fdbacfe07e91f13f28ceb725e5ad362,prim_onehot_enc,12,149,11,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_onehot_mux.sv,adf35f6708fd04cf2a01138033de3f5b23674685c213bcfc39fc3819d04cfa7c,prim_onehot_mux,33,451,12,0,,1,1,1,clk_i,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_packer.sv,fa4558a5e753152bdc4232b6bf83691b9ebfe134c1f5814fea46dcc9bd21941c,prim_packer,293,4107,23,0,,1,1,1,clk_i,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_packer_fifo.sv,99aeb7564474111dc6662488c9f4ca6b788723e449b128d08ac54f8fc2da5cd2,prim_packer_fifo,106,1507,18,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_present.sv,7a6ae0e88160d93b5f70460e41806ef2b7b5b5726e2aa8038cf7cfab281d890c,prim_present,105,1674,21,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_prince.sv,e3fa14d45eebe18e6404370540648d1037887877dbde4b22fddd83c2b43d1e0d,prim_prince,179,2230,19,0,,1,1,1,clk_i,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_pulse_sync.sv,1be70031ecf75195f5c4036727626d564e06584da5b510c95e3f295307e2cd6d,prim_pulse_sync,54,545,12,0,,1,2,2,clk_dst_i;clk_src_i,7,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_racl_error_arb.sv,937d7416b3b5035466ac6e3c513823498f7f0d073811d23d553deefe6c13e9e6,prim_racl_error_arb,44,524,12,0,,1,0,0,,0,1,1,0,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_ram_1p_adv.sv,061419332366621648121206740d274f1239b59c12a3fa4b9c78f5d233d1f379,prim_ram_1p_adv,341,3799,25,0,,1,1,1,clk_i,0,14,8,6,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_ram_1p_scr.sv,910a41fc9f98ca205f72e70680a7c04fdb2569caeb8bafa3de7bf2561bd88fb4,prim_ram_1p_scr,379,4514,19,0,,1,1,1,clk_i,0,13,5,8,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_ram_1r1w_adv.sv,fb9235297a9467f31ffc7d5111769d8f1cb277ac6bd628fc05d8835520c44a65,prim_ram_1r1w_adv,54,496,11,0,,1,0,0,,0,1,1,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_ram_1r1w_async_adv.sv,773579fcbd9a435fe56e3220cce33ccdb3e801a4e53953df5bdc90b7c48537d9,prim_ram_1r1w_async_adv,212,2345,20,0,,1,2,2,clk_a_i;clk_b_i,0,5,4,1,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_ram_2p_adv.sv,ed1477024e43be755ba7283cc35c7b61896b71bf7f94a66814f13feda06fb1e3,prim_ram_2p_adv,68,632,11,0,,1,0,0,,0,1,1,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_ram_2p_async_adv.sv,a7715c25807655308e23d0b617e272d2b9f7538e501592c40977bdb0e0bb6991,prim_ram_2p_async_adv,307,3550,20,0,,1,2,2,clk_a_i;clk_b_i,0,9,8,1,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_reg_cdc.sv,be295cb29ace82478f344b8d0fa8fd1f94fe58ebfec1826d44dd450e06027ea9,prim_reg_cdc,119,1330,13,0,,1,2,2,clk_dst_i;clk_src_i,9,2,2,0,4,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_reg_cdc_arb.sv,a09a6f543ec1f1b8052bf953c51664912079c5a08fd7a2dc38568798d56f31ea,prim_reg_cdc_arb,148,1609,18,0,,1,1,1,clk_dst_i,4,2,2,0,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_reg_we_check.sv,0f38519d831f24bb9a1afc1041f6840eb42187a958788a5256aa0c698819af4a,prim_reg_we_check,31,237,10,0,,1,0,0,,0,2,1,1,2,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_rom_adv.sv,1a3f353b60e879c7b5de2416780358f9f35cad7c157aedc6eb36301f3d004dab,prim_rom_adv,35,328,13,0,,1,1,1,clk_i,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_sdc_example.sv,0da8ccd997cc6ca77cac35e9c115e11ca72a1d3ec30f9e40f0de0ca17201ac36,prim_sdc_example,518,5878,14,0,,1,0,0,,0,55,22,33,3,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_sec_anchor_buf.sv,073be7f3daa8a738add627e1055704cc94d82cfb8ff11f6952c644abde20c702,prim_sec_anchor_buf,13,92,10,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_sec_anchor_const.sv,d9946bafa888e01030be1352779f2d9816c0f11c190d273801f4e524ac9c8048,prim_sec_anchor_const,13,99,10,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_sec_anchor_flop.sv,7bb3cb240164715f3956831e35e95f1a3e7e901deae02cc1297669318986d7bf,prim_sec_anchor_flop,19,149,10,0,,1,0,0,,0,1,0,1,1,2026-08-25T21:44:32.712049+00:00
Production-oriented open RTL,OpenTitan,https://github.com/lowRISC/opentitan,e3f3234aa3772760cdf40e79a8ae4471b6b02213,hw/ip/prim/rtl/prim_secded_22_16_dec.sv,1db557bc993dab53bcdeeb31a3051b4468f61a489c88387d0e9072c7cacd860b,prim_secded_22_16_dec,33,816,10,0,,1,0,0,,0,0,0,0,1,2026-08-25T21:44:32.712049+00:00
